,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
155,2019-09-20,33305.618414103046,22124.777788655316,35060.425271842345,33305.618414103046,33305.618414103046,-4455.189047346471,-4455.189047346471,-4455.189047346471,-1284.3167633817945,-1284.3167633817945,-1284.3167633817945,-3170.8722839646766,-3170.8722839646766,-3170.8722839646766,0.0,0.0,0.0,28850.429366756576
156,2019-09-27,33368.26880250696,20883.722473802063,34528.10723160508,33368.26880250696,33368.26880250696,-5705.161427148427,-5705.161427148427,-5705.161427148427,-1284.316763386944,-1284.316763386944,-1284.316763386944,-4420.844663761482,-4420.844663761482,-4420.844663761482,0.0,0.0,0.0,27663.10737535853
157,2019-10-04,33430.919191776695,20800.340684125786,34121.637881075694,33430.919191776695,33430.919191776695,-6192.064996380969,-6192.064996380969,-6192.064996380969,-1284.3167633850528,-1284.3167633850528,-1284.3167633850528,-4907.748232995917,-4907.748232995917,-4907.748232995917,0.0,0.0,0.0,27238.854195395725
158,2019-10-11,33493.56958104643,20434.054082170438,33987.10531198235,33493.56958104643,33493.56958104643,-6197.633699309607,-6197.633699309607,-6197.633699309607,-1284.3167633902026,-1284.3167633902026,-1284.3167633902026,-4913.316935919405,-4913.316935919405,-4913.316935919405,0.0,0.0,0.0,27295.935881736823
159,2019-10-18,33556.21997031616,20247.502928995662,34091.38426829568,33556.21997031616,33556.21997031616,-6399.508737237075,-6399.508737237075,-6399.508737237075,-1284.31676339668,-1284.31676339668,-1284.31676339668,-5115.191973840396,-5115.191973840396,-5115.191973840396,0.0,0.0,0.0,27156.711233079084
160,2019-10-25,33618.8703595859,19973.000937812998,33393.723322825455,33618.8703595859,33618.8703595859,-6938.787422973521,-6938.787422973521,-6938.787422973521,-1284.3167633934609,-1284.3167633934609,-1284.3167633934609,-5654.470659580061,-5654.470659580061,-5654.470659580061,0.0,0.0,0.0,26680.082936612376
161,2019-11-01,33681.52074885563,19661.754284941064,32805.82653893593,33681.52074885563,33681.52074885563,-7236.052169970343,-7236.052169970343,-7236.052169970343,-1284.3167633902415,-1284.3167633902415,-1284.3167633902415,-5951.735406580103,-5951.735406580103,-5951.735406580103,0.0,0.0,0.0,26445.46857888529
162,2019-11-08,33744.17113812538,20628.936003914056,33929.68661316801,33744.17113812538,33744.17113812538,-6718.730662373482,-6718.730662373482,-6718.730662373482,-1284.3167633953917,-1284.3167633953917,-1284.3167633953917,-5434.413898978092,-5434.413898978092,-5434.413898978092,0.0,0.0,0.0,27025.440475751893
163,2019-11-15,33806.82152739511,21958.406176890825,35108.15643333298,33806.82152739511,33806.82152739511,-5542.9018393821825,-5542.9018393821825,-5542.9018393821825,-1284.3167633921726,-1284.3167633921726,-1284.3167633921726,-4258.58507599001,-4258.58507599001,-4258.58507599001,0.0,0.0,0.0,28263.919688012924
164,2019-11-22,33869.47191666484,22410.135770696106,35982.65147291871,33869.47191666484,33869.47191666484,-4481.668713699847,-4481.668713699847,-4481.668713699847,-1284.3167633889539,-1284.3167633889539,-1284.3167633889539,-3197.3519503108923,-3197.3519503108923,-3197.3519503108923,0.0,0.0,0.0,29387.803202964995
165,2019-11-29,33932.12230593458,22759.216404820036,36238.69971622376,33932.12230593458,33932.12230593458,-4167.411661114361,-4167.411661114361,-4167.411661114361,-1284.3167633857347,-1284.3167633857347,-1284.3167633857347,-2883.0948977286257,-2883.0948977286257,-2883.0948977286257,0.0,0.0,0.0,29764.710644820218
166,2019-12-06,33994.77269564282,22749.65677076733,36158.11766296205,33994.77269564282,33994.77269564282,-4546.96934091171,-4546.96934091171,-4546.96934091171,-1284.3167633908845,-1284.3167633908845,-1284.3167633908845,-3262.652577520826,-3262.652577520826,-3262.652577520826,0.0,0.0,0.0,29447.803354731113
167,2019-12-13,34057.42308535107,22472.82350613084,35501.171895029045,34057.42308535107,34057.42308535107,-5044.568467435242,-5044.568467435242,-5044.568467435242,-1284.3167633889932,-1284.3167633889932,-1284.3167633889932,-3760.251704046249,-3760.251704046249,-3760.251704046249,0.0,0.0,0.0,29012.854617915826
168,2019-12-20,34120.07347505932,22559.4375257453,35896.976053534156,34120.07347505932,34120.07347505932,-5118.078592637096,-5118.078592637096,-5118.078592637096,-1284.3167633844469,-1284.3167633844469,-1284.3167633844469,-3833.761829252649,-3833.761829252649,-3833.761829252649,0.0,0.0,0.0,29001.994882422223
169,2019-12-27,34182.723864767555,23087.10875892132,36423.51179320561,34182.723864767555,34182.723864767555,-4611.986320330091,-4611.986320330091,-4611.986320330091,-1284.3167633798998,-1284.3167633798998,-1284.3167633798998,-3327.669556950191,-3327.669556950191,-3327.669556950191,0.0,0.0,0.0,29570.737544437463
170,2020-01-03,34245.374254475806,24259.917891579324,36754.36975802646,34245.374254475806,34245.374254475806,-3713.403222515768,-3713.403222515768,-3713.403222515768,-1284.3167633780088,-1284.3167633780088,-1284.3167633780088,-2429.086459137759,-2429.086459137759,-2429.086459137759,0.0,0.0,0.0,30531.971031960038
171,2020-01-10,34308.02464418405,24606.014144744862,38578.200197470935,34308.02464418405,34308.02464418405,-2747.244417261231,-2747.244417261231,-2747.244417261231,-1284.3167633928551,-1284.3167633928551,-1284.3167633928551,-1462.9276538683764,-1462.9276538683764,-1462.9276538683764,0.0,0.0,0.0,31560.78022692282
172,2020-01-17,34370.675033892294,25490.075900653963,38472.86865602399,34370.675033892294,34370.675033892294,-2018.220947938116,-2018.220947938116,-2018.220947938116,-1284.3167633896358,-1284.3167633896358,-1284.3167633896358,-733.9041845484803,-733.9041845484803,-733.9041845484803,0.0,0.0,0.0,32352.454085954178
173,2020-01-23,34424.37536792793,23005.588991935467,36229.29735352719,34424.37536792793,34424.37536792793,-4916.833335531768,-4916.833335531768,-4916.833335531768,-4501.972180400252,-4501.972180400252,-4501.972180400252,-414.8611551315164,-414.8611551315164,-414.8611551315164,0.0,0.0,0.0,29507.542032396166
174,2020-01-31,34495.97581330879,26263.889129181756,39267.582383633686,34495.97581330879,34495.97581330879,-1552.3814110455905,-1552.3814110455905,-1552.3814110455905,-1284.316763402591,-1284.316763402591,-1284.316763402591,-268.0646476429999,-268.0646476429999,-268.0646476429999,0.0,0.0,0.0,32943.594402263196
175,2020-02-07,34558.62620301703,26574.65914123673,39430.93720655537,34558.62620301703,34558.62620301703,-1266.4359554599096,-1266.4359554599096,-1266.4359554599096,-1284.3167633980438,-1284.3167633980438,-1284.3167633980438,17.88080793813411,17.88080793813411,17.88080793813411,0.0,0.0,0.0,33292.190247557126
176,2020-02-14,34621.27659335125,27719.49150138828,40560.45629029862,34621.27659335125,34621.27659335125,-529.4197204934914,-529.4197204934914,-529.4197204934914,-1284.3167633948249,-1284.3167633948249,-1284.3167633948249,754.8970429013336,754.8970429013336,754.8970429013336,0.0,0.0,0.0,34091.85687285776
177,2020-02-21,34683.926983685466,28288.481177273705,41556.93766601092,34683.926983685466,34683.926983685466,451.64526287818336,451.64526287818336,451.64526287818336,-1284.3167633916062,-1284.3167633916062,-1284.3167633916062,1735.9620262697895,1735.9620262697895,1735.9620262697895,0.0,0.0,0.0,35135.57224656365
178,2020-02-28,34746.577374019675,29098.50623223725,43016.94853503398,34746.577374019675,34746.577374019675,1060.82362410645,1060.82362410645,1060.82362410645,-1284.3167633883872,-1284.3167633883872,-1284.3167633883872,2345.1403874948373,2345.1403874948373,2345.1403874948373,0.0,0.0,0.0,35807.400998126126
179,2020-03-06,34809.22776435389,28978.82459565328,42807.58828351043,34809.22776435389,34809.22776435389,863.2450429361438,863.2450429361438,863.2450429361438,-1284.3167633838402,-1284.3167633838402,-1284.3167633838402,2147.561806319984,2147.561806319984,2147.561806319984,0.0,0.0,0.0,35672.47280729003
180,2020-03-13,34871.878154688115,28409.826778631694,41498.35353608522,34871.878154688115,34871.878154688115,116.31442809404484,116.31442809404484,116.31442809404484,-1284.3167633819492,-1284.3167633819492,-1284.3167633819492,1400.6311914759938,1400.6311914759938,1400.6311914759938,0.0,0.0,0.0,34988.19258278216
181,2020-03-27,34997.17893535654,27750.138318374044,41746.580987224355,34997.17893535654,34997.17893535654,-138.83583317649203,-138.83583317649203,-138.83583317649203,-1284.3167633935764,-1284.3167633935764,-1284.3167633935764,1145.4809302170843,1145.4809302170843,1145.4809302170843,0.0,0.0,0.0,34858.34310218005
182,2020-04-03,35059.829325690764,28944.165366796842,41762.9684611141,35059.829325690764,35059.829325690764,775.7437186617084,775.7437186617084,775.7437186617084,-1284.3167633890293,-1284.3167633890293,-1284.3167633890293,2060.060482050738,2060.060482050738,2060.060482050738,0.0,0.0,0.0,35835.57304435247
183,2020-04-10,35122.47971602497,29957.294301101905,42947.81808355737,35122.47971602497,35122.47971602497,1765.0559144654358,1765.0559144654358,1765.0559144654358,-1284.3167633871383,-1284.3167633871383,-1284.3167633871383,3049.372677852574,3049.372677852574,3049.372677852574,0.0,0.0,0.0,36887.535630490405
184,2020-04-17,35185.13010635919,30956.079694946035,44561.263997981776,35185.13010635919,35185.13010635919,2482.8500801990494,2482.8500801990494,2482.8500801990494,-1284.3167633825917,-1284.3167633825917,-1284.3167633825917,3767.1668435816414,3767.1668435816414,3767.1668435816414,0.0,0.0,0.0,37667.98018655824
185,2020-04-24,35247.780496693405,31625.9415968949,45208.37285845848,35247.780496693405,35247.780496693405,3051.640508941498,3051.640508941498,3051.640508941498,-1284.3167633780452,-1284.3167633780452,-1284.3167633780452,4335.957272319543,4335.957272319543,4335.957272319543,0.0,0.0,0.0,38299.421005634904
186,2020-05-01,35310.43088977199,32138.3197592531,45988.12101696607,35310.43088977199,35310.43088977199,3664.2822882022974,3664.2822882022974,3664.2822882022974,-1284.316763395546,-1284.316763395546,-1284.316763395546,4948.599051597844,4948.599051597844,4948.599051597844,0.0,0.0,0.0,38974.713177974285
187,2020-05-08,35373.08128285057,32735.842143676415,46395.25790101277,35373.08128285057,35373.08128285057,4169.895853171897,4169.895853171897,4169.895853171897,-1284.316763391,-1284.316763391,-1284.316763391,5454.212616562897,5454.212616562897,5454.212616562897,0.0,0.0,0.0,39542.97713602247
188,2020-05-15,35435.731675929164,32553.790755038528,45896.899085392884,35435.731675929164,35435.731675929164,4259.726996523075,4259.726996523075,4259.726996523075,-1284.3167633877806,-1284.3167633877806,-1284.3167633877806,5544.043759910856,5544.043759910856,5544.043759910856,0.0,0.0,0.0,39695.45867245224
189,2020-05-22,35498.38206900774,32790.42520537626,45994.53411690382,35498.38206900774,35498.38206900774,3994.136373744411,3994.136373744411,3994.136373744411,-1284.316763384562,-1284.316763384562,-1284.316763384562,5278.453137128973,5278.453137128973,5278.453137128973,0.0,0.0,0.0,39492.51844275215
190,2020-05-29,35561.03246208633,32758.011578067286,45502.09147987858,35561.03246208633,35561.03246208633,3847.6635349360527,3847.6635349360527,3847.6635349360527,-1284.3167634007355,-1284.3167634007355,-1284.3167634007355,5131.980298336787,5131.980298336787,5131.980298336787,0.0,0.0,0.0,39408.69599702238
191,2020-06-05,35623.682855164916,33567.17613573525,46531.987973480995,35623.682855164916,35623.682855164916,4038.7917874723257,4038.7917874723257,4038.7917874723257,-1284.316763396189,-1284.316763396189,-1284.316763396189,5323.1085508685155,5323.1085508685155,5323.1085508685155,0.0,0.0,0.0,39662.474642637244
192,2020-06-12,35686.3332482435,32860.8345108451,46286.22989420664,35686.3332482435,35686.3332482435,3972.6572946812403,3972.6572946812403,3972.6572946812403,-1284.3167633929697,-1284.3167633929697,-1284.3167633929697,5256.974058074211,5256.974058074211,5256.974058074211,0.0,0.0,0.0,39658.99054292474
193,2020-06-19,35748.983641322084,31305.558764071233,44764.58976202757,35748.983641322084,35748.983641322084,2714.337262166537,2714.337262166537,2714.337262166537,-1284.316763389751,-1284.316763389751,-1284.316763389751,3998.6540255562877,3998.6540255562877,3998.6540255562877,0.0,0.0,0.0,38463.320903488624
194,2020-06-26,35811.63403440067,29830.129241920222,42908.13239828363,35811.63403440067,35811.63403440067,202.8572761616093,202.8572761616093,202.8572761616093,-1284.3167633865319,-1284.3167633865319,-1284.3167633865319,1487.1740395481413,1487.1740395481413,1487.1740395481413,0.0,0.0,0.0,36014.491310562276
195,2020-07-03,35874.28441974337,27470.98024613659,40483.24966946422,35874.28441974337,35874.28441974337,-2194.1393766657193,-2194.1393766657193,-2194.1393766657193,-1284.3167633819858,-1284.3167633819858,-1284.3167633819858,-909.8226132837337,-909.8226132837337,-909.8226132837337,0.0,0.0,0.0,33680.14504307765
196,2020-07-10,35936.93480508607,26547.452983549098,39614.9849123013,35936.93480508607,35936.93480508607,-2697.523167837995,-2697.523167837995,-2697.523167837995,-1284.316763380094,-1284.316763380094,-1284.316763380094,-1413.2064044579008,-1413.2064044579008,-1413.2064044579008,0.0,0.0,0.0,33239.41163724808
197,2020-07-17,35999.58519042876,28262.495127348622,42020.656762106766,35999.58519042876,35999.58519042876,-872.4228872938323,-872.4228872938323,-872.4228872938323,-1284.3167633949404,-1284.3167633949404,-1284.3167633949404,411.8938761011076,411.8938761011076,411.8938761011076,0.0,0.0,0.0,35127.16230313493
198,2020-07-24,36062.23557577147,30796.649165760256,45074.6991988675,36062.23557577147,36062.23557577147,1733.696008655959,1733.696008655959,1733.696008655959,-1284.3167633917212,-1284.3167633917212,-1284.3167633917212,3018.0127720476803,3018.0127720476803,3018.0127720476803,0.0,0.0,0.0,37795.931584427424
199,2020-07-31,36124.885961114174,32200.3995351017,45948.90122118805,36124.885961114174,36124.885961114174,2898.6083887541317,2898.6083887541317,2898.6083887541317,-1284.316763388502,-1284.316763388502,-1284.316763388502,4182.925152142634,4182.925152142634,4182.925152142634,0.0,0.0,0.0,39023.494349868306
200,2020-08-07,36187.536346456865,31000.99599628768,44219.397501828586,36187.536346456865,36187.536346456865,1737.4878756866995,1737.4878756866995,1737.4878756866995,-1284.3167633852831,-1284.3167633852831,-1284.3167633852831,3021.804639071983,3021.804639071983,3021.804639071983,0.0,0.0,0.0,37925.02422214356
201,2020-08-14,36250.186731799564,28626.893067908488,42409.552713977086,36250.186731799564,36250.186731799564,-623.6311258624619,-623.6311258624619,-623.6311258624619,-1284.316763400129,-1284.316763400129,-1284.316763400129,660.6856375376674,660.6856375376674,660.6856375376674,0.0,0.0,0.0,35626.5556059371
202,2020-08-21,36312.83711714227,26527.142180731233,40316.739532888765,36312.83711714227,36312.83711714227,-2343.0808808211304,-2343.0808808211304,-2343.0808808211304,-1284.3167633955825,-1284.3167633955825,-1284.3167633955825,-1058.764117425548,-1058.764117425548,-1058.764117425548,0.0,0.0,0.0,33969.75623632114
203,2020-08-28,36375.487502484975,27387.27490278737,40101.3141678416,36375.487502484975,36375.487502484975,-2683.154202294983,-2683.154202294983,-2683.154202294983,-1284.3167633936914,-1284.3167633936914,-1284.3167633936914,-1398.8374389012918,-1398.8374389012918,-1398.8374389012918,0.0,0.0,0.0,33692.333300189995
204,2020-09-04,36438.13788782767,27495.786086534314,40952.168853518066,36438.13788782767,36438.13788782767,-2468.061643549679,-2468.061643549679,-2468.061643549679,-1284.3167633891449,-1284.3167633891449,-1284.3167633891449,-1183.7448801605346,-1183.7448801605346,-1183.7448801605346,0.0,0.0,0.0,33970.07624427799
205,2020-09-11,36472.09441218686,27413.486316029444,40531.58367472506,36472.09441218686,36472.09441218686,-2896.5233016009934,-2896.5233016009934,-2896.5233016009934,-1284.3167633859262,-1284.3167633859262,-1284.3167633859262,-1612.2065382150674,-1612.2065382150674,-1612.2065382150674,0.0,0.0,0.0,33575.571110585865
206,2020-09-18,36506.050936546046,25802.022500792213,38703.997981137196,36506.050936546046,36506.050936546046,-4189.156344403791,-4189.156344403791,-4189.156344403791,-1284.3167633827068,-1284.3167633827068,-1284.3167633827068,-2904.839581021084,-2904.839581021084,-2904.839581021084,0.0,0.0,0.0,32316.894592142256
207,2020-09-25,36540.00746090524,24315.653409113896,37426.66023274447,36540.00746090524,36540.00746090524,-5531.137325871915,-5531.137325871915,-5531.137325871915,-1284.3167633988808,-1284.3167633988808,-1284.3167633988808,-4246.820562473034,-4246.820562473034,-4246.820562473034,0.0,0.0,0.0,31008.870135033325
208,2020-10-09,36607.92050962362,23534.73697498126,37183.2939793122,36607.92050962362,36607.92050962362,-6199.151412616293,-6199.151412616293,-6199.151412616293,-1284.3167633924422,-1284.3167633924422,-1284.3167633924422,-4914.83464922385,-4914.83464922385,-4914.83464922385,0.0,0.0,0.0,30408.769097007324
209,2020-10-16,36641.87703398281,23372.856513717044,36895.383479120435,36641.87703398281,36641.87703398281,-6331.288049911792,-6331.288049911792,-6331.288049911792,-1284.316763387896,-1284.316763387896,-1284.316763387896,-5046.971286523897,-5046.971286523897,-5046.971286523897,0.0,0.0,0.0,30310.58898407102
210,2020-10-23,36675.833558342005,23156.94561136288,36227.58250358251,36675.833558342005,36675.833558342005,-6838.029078753868,-6838.029078753868,-6838.029078753868,-1284.3167633846772,-1284.3167633846772,-1284.3167633846772,-5553.712315369194,-5553.712315369194,-5553.712315369194,0.0,0.0,0.0,29837.804479588136
211,2020-10-30,36709.79008270119,22859.924071612157,36626.75155002897,36709.79008270119,36709.79008270119,-7233.368451239016,-7233.368451239016,-7233.368451239016,-1284.3167633801306,-1284.3167633801306,-1284.3167633801306,-5949.051687858887,-5949.051687858887,-5949.051687858887,0.0,0.0,0.0,29476.421631462174
212,2020-11-06,36743.746607060384,23107.465021032476,36469.00770031742,36743.746607060384,36743.746607060384,-6875.259019036803,-6875.259019036803,-6875.259019036803,-1284.316763378239,-1284.316763378239,-1284.316763378239,-5590.942255658562,-5590.942255658562,-5590.942255658562,0.0,0.0,0.0,29868.48758802358
213,2020-11-13,36777.70313141957,24493.105621582097,37537.27821028512,36777.70313141957,36777.70313141957,-5769.765321798775,-5769.765321798775,-5769.765321798775,-1284.316763393085,-1284.316763393085,-1284.316763393085,-4485.44855840569,-4485.44855840569,-4485.44855840569,0.0,0.0,0.0,31007.937809620795
214,2020-11-20,36811.65965577876,25145.288182549226,38874.99968256347,36811.65965577876,36811.65965577876,-4626.931937568969,-4626.931937568969,-4626.931937568969,-1284.3167633898663,-1284.3167633898663,-1284.3167633898663,-3342.6151741791027,-3342.6151741791027,-3342.6151741791027,0.0,0.0,0.0,32184.727718209793
215,2020-11-27,36791.47225219431,26125.762514671173,39486.643565817576,36791.47225219431,36791.47225219431,-4161.481906401743,-4161.481906401743,-4161.481906401743,-1284.3167633866467,-1284.3167633866467,-1284.3167633866467,-2877.1651430150946,-2877.1651430150946,-2877.1651430150946,0.0,0.0,0.0,32629.99034579257
216,2020-12-04,36771.28484860987,25768.844815921053,39125.24348344515,36771.28484860987,36771.28484860987,-4451.133296170103,-4451.133296170103,-4451.133296170103,-1284.316763402821,-1284.316763402821,-1284.316763402821,-3166.8165327672828,-3166.8165327672828,-3166.8165327672828,0.0,0.0,0.0,32320.151552439762
217,2020-12-11,36751.09744502541,24883.052990821747,38255.915933536846,36751.09744502541,36751.09744502541,-4975.430313081662,-4975.430313081662,-4975.430313081662,-1284.3167633982744,-1284.3167633982744,-1284.3167633982744,-3691.1135496833867,-3691.1135496833867,-3691.1135496833867,0.0,0.0,0.0,31775.667131943745
218,2020-12-18,36730.910041440955,24577.832743806943,38265.012403747205,36730.910041440955,36730.910041440955,-5148.565363807387,-5148.565363807387,-5148.565363807387,-1284.3167633963828,-1284.3167633963828,-1284.3167633963828,-3864.248600411004,-3864.248600411004,-3864.248600411004,0.0,0.0,0.0,31582.34467763357
219,2020-12-25,36710.7226378565,25084.00254011155,38156.189766127616,36710.7226378565,36710.7226378565,-4739.485730692208,-4739.485730692208,-4739.485730692208,-1284.3167633918363,-1284.3167633918363,-1284.3167633918363,-3455.168967300371,-3455.168967300371,-3455.168967300371,0.0,0.0,0.0,31971.236907164297
220,2021-01-08,36670.347830687606,26981.079529892973,40206.928485852884,36670.347830687606,36670.347830687606,-2909.954136074483,-2909.954136074483,-2909.954136074483,-1284.316763384071,-1284.316763384071,-1284.316763384071,-1625.6373726904121,-1625.6373726904121,-1625.6373726904121,0.0,0.0,0.0,33760.39369461312
221,2021-01-15,36650.160427103154,27931.332665722395,40980.58030761148,36650.160427103154,36650.160427103154,-2121.274492842083,-2121.274492842083,-2121.274492842083,-1284.3167633808516,-1284.3167633808516,-1284.3167633808516,-836.9577294612309,-836.9577294612309,-836.9577294612309,0.0,0.0,0.0,34528.885934261074
222,2021-01-22,36629.973023518694,28492.79088282501,41218.86807256327,36629.973023518694,36629.973023518694,-1707.2065499716273,-1707.2065499716273,-1707.2065499716273,-1284.3167633970254,-1284.3167633970254,-1284.3167633970254,-422.88978657460194,-422.88978657460194,-422.88978657460194,0.0,0.0,0.0,34922.76647354707
223,2021-01-29,36609.78561993425,28299.458277276484,41852.46158159438,36609.78561993425,36609.78561993425,-1573.1521914793036,-1573.1521914793036,-1573.1521914793036,-1284.3167633924793,-1284.3167633924793,-1284.3167633924793,-288.83542808682444,-288.83542808682444,-288.83542808682444,0.0,0.0,0.0,35036.633428454945
224,2021-02-05,36589.598216349805,28631.06669289141,42068.991544916906,36589.598216349805,36589.598216349805,-1347.4193480641857,-1347.4193480641857,-1347.4193480641857,-1284.3167633905873,-1284.3167633905873,-1284.3167633905873,-63.102584673598514,-63.102584673598514,-63.102584673598514,0.0,0.0,0.0,35242.17886828562
225,2021-02-19,36407.94525709581,30181.662999170338,43342.190597728804,36407.94525709581,36407.94525709581,284.21119218961087,284.21119218961087,284.21119218961087,-1284.3167633828223,-1284.3167633828223,-1284.3167633828223,1568.5279555724333,1568.5279555724333,1568.5279555724333,0.0,0.0,0.0,36692.15644928542
226,2021-02-26,36317.118777468815,30766.020552199545,43565.27780225788,36317.118777468815,36317.118777468815,1006.2348709204002,1006.2348709204002,1006.2348709204002,-1284.3167633796031,-1284.3167633796031,-1284.3167633796031,2290.5516343000036,2290.5516343000036,2290.5516343000036,0.0,0.0,0.0,37323.35364838922
227,2021-03-05,36226.29229784182,30444.861156113056,44008.06790447762,36226.29229784182,36226.29229784182,956.229274895413,956.229274895413,956.229274895413,-1284.3167633957767,-1284.3167633957767,-1284.3167633957767,2240.5460382911897,2240.5460382911897,2240.5460382911897,0.0,0.0,0.0,37182.521572737234
228,2021-03-12,36135.46581821482,30012.713900612107,42905.760595399865,36135.46581821482,36135.46581821482,257.36332685175256,257.36332685175256,257.36332685175256,-1284.3167633912303,-1284.3167633912303,-1284.3167633912303,1541.680090242983,1541.680090242983,1541.680090242983,0.0,0.0,0.0,36392.82914506657
229,2021-03-19,36044.639338587825,29258.526598164295,42214.26385669791,36044.639338587825,36044.639338587825,-362.1883111310563,-362.1883111310563,-362.1883111310563,-1284.3167633880114,-1284.3167633880114,-1284.3167633880114,922.128452256955,922.128452256955,922.128452256955,0.0,0.0,0.0,35682.451027456766
230,2021-03-26,35953.81285896083,28892.149018880897,41877.89173712919,35953.81285896083,35953.81285896083,-247.27571653256834,-247.27571653256834,-247.27571653256834,-1284.3167633847927,-1284.3167633847927,-1284.3167633847927,1037.041046852224,1037.041046852224,1037.041046852224,0.0,0.0,0.0,35706.537142428264
231,2021-04-02,35862.98637933384,29691.906629795943,42980.101178864024,35862.98637933384,35862.98637933384,589.8627954448334,589.8627954448334,589.8627954448334,-1284.3167634009658,-1284.3167634009658,-1284.3167634009658,1874.1795588457992,1874.1795588457992,1874.1795588457992,0.0,0.0,0.0,36452.84917477867
232,2021-04-09,35772.159899706836,30679.071454382825,43672.00606711948,35772.159899706836,35772.159899706836,1605.1458494938556,1605.1458494938556,1605.1458494938556,-1284.3167633964194,-1284.3167633964194,-1284.3167633964194,2889.4626128902746,2889.4626128902746,2889.4626128902746,0.0,0.0,0.0,37377.30574920069
233,2021-04-16,35681.33342007984,31660.939600180584,44947.89710873546,35681.33342007984,35681.33342007984,2373.4640261643285,2373.4640261643285,2373.4640261643285,-1284.3167633945282,-1284.3167633945282,-1284.3167633945282,3657.7807895588567,3657.7807895588567,3657.7807895588567,0.0,0.0,0.0,38054.79744624417
234,2021-04-23,35522.73587129373,31589.198944401214,45221.42488208422,35522.73587129373,35522.73587129373,2949.019897751245,2949.019897751245,2949.019897751245,-1284.3167633899816,-1284.3167633899816,-1284.3167633899816,4233.336661141226,4233.336661141226,4233.336661141226,0.0,0.0,0.0,38471.755769044976
235,2021-04-30,35364.13832250762,31859.76179086116,45556.19934959363,35364.13832250762,35364.13832250762,3553.4164079129496,3553.4164079129496,3553.4164079129496,-1284.3167633854346,-1284.3167633854346,-1284.3167633854346,4837.733171298384,4837.733171298384,4837.733171298384,0.0,0.0,0.0,38917.55473042057
236,2021-05-07,35205.540773721514,31977.006491027652,46048.66900544383,35205.540773721514,35205.540773721514,4103.344842812439,4103.344842812439,4103.344842812439,-1284.3167633835437,-1284.3167633835437,-1284.3167633835437,5387.661606195984,5387.661606195984,5387.661606195984,0.0,0.0,0.0,39308.88561653395
237,2021-05-14,35046.9432249354,32366.620547198578,45639.84496401508,35046.9432249354,35046.9432249354,4278.995764925252,4278.995764925252,4278.995764925252,-1284.3167633789972,-1284.3167633789972,-1284.3167633789972,5563.312528304248,5563.312528304248,5563.312528304248,0.0,0.0,0.0,39325.93898986065
238,2021-05-21,34888.3456761493,32114.327082235257,45360.33069083384,34888.3456761493,34888.3456761493,4048.1579804546523,4048.1579804546523,4048.1579804546523,-1284.3167633951707,-1284.3167633951707,-1284.3167633951707,5332.4747438498225,5332.4747438498225,5332.4747438498225,0.0,0.0,0.0,38936.50365660395
239,2021-05-28,34729.74812736319,31951.983206598004,45142.00638850658,34729.74812736319,34729.74812736319,3845.767792408549,3845.767792408549,3845.767792408549,-1284.316763390624,-1284.316763390624,-1284.316763390624,5130.084555799173,5130.084555799173,5130.084555799173,0.0,0.0,0.0,38575.515919771744
240,2021-06-04,34571.150578577086,32484.495044413055,45333.88695216005,34571.150578577086,34571.150578577086,3995.9403557610576,3995.9403557610576,3995.9403557610576,-1284.316763388733,-1284.316763388733,-1284.316763388733,5280.25711914979,5280.25711914979,5280.25711914979,0.0,0.0,0.0,38567.09093433814
241,2021-06-11,34412.55302979097,32251.271972511222,45325.54772305968,34412.55302979097,34412.55302979097,4049.3029175105394,4049.3029175105394,4049.3029175105394,-1284.316763384186,-1284.316763384186,-1284.316763384186,5333.619680894725,5333.619680894725,5333.619680894725,0.0,0.0,0.0,38461.85594730151
242,2021-06-18,34253.95548100487,30007.60837259581,43146.33285098771,34253.95548100487,34253.95548100487,3048.760911514801,3048.760911514801,3048.760911514801,-1284.3167634003603,-1284.3167634003603,-1284.3167634003603,4333.077674915162,4333.077674915162,4333.077674915162,0.0,0.0,0.0,37302.71639251967
243,2021-06-25,34095.35793221876,27935.741512703957,41464.11332455287,34095.35793221876,34095.35793221876,697.6488044870212,697.6488044870212,697.6488044870212,-1284.316763397141,-1284.316763397141,-1284.316763397141,1981.9655678841618,1981.9655678841618,1981.9655678841618,0.0,0.0,0.0,34793.00673670578
244,2021-07-02,33891.87458775626,25464.362129926925,38646.84237954669,33891.87458775626,33891.87458775626,-1862.0822564334362,-1862.0822564334362,-1862.0822564334362,-1284.316763393922,-1284.316763393922,-1284.316763393922,-577.7654930395145,-577.7654930395145,-577.7654930395145,0.0,0.0,0.0,32029.792331322824
245,2021-07-09,33688.39124329375,24787.756473051788,37409.28780691967,33688.39124329375,33688.39124329375,-2793.68221314024,-2793.68221314024,-2793.68221314024,-1284.3167633893754,-1284.3167633893754,-1284.3167633893754,-1509.3654497508653,-1509.3654497508653,-1509.3654497508653,0.0,0.0,0.0,30894.70903015351
