,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
159,2022-05-17,48733.457247673774,48445.41982306343,49010.78727522037,48733.457247673774,48733.457247673774,5.267833943264395,5.267833943264395,5.267833943264395,5.267833943264395,5.267833943264395,5.267833943264395,0.0,0.0,0.0,48738.72508161704
160,2022-05-18,48700.23608707541,48414.6448873725,48959.800364262526,48700.23608707541,48700.23608707541,-13.77640159901556,-13.77640159901556,-13.77640159901556,-13.77640159901556,-13.77640159901556,-13.77640159901556,0.0,0.0,0.0,48686.459685476395
161,2022-05-19,48667.01492647705,48399.645823181454,48934.155215657585,48667.01492647705,48667.01492647705,2.1518153479042144,2.1518153479042144,2.1518153479042144,2.1518153479042144,2.1518153479042144,2.1518153479042144,0.0,0.0,0.0,48669.166741824956
162,2022-05-20,48633.7937696913,48345.07915378484,48884.305400256875,48633.7937696913,48633.7937696913,-6.852146681657632,-6.852146681657632,-6.852146681657632,-6.852146681657632,-6.852146681657632,-6.852146681657632,0.0,0.0,0.0,48626.94162300964
163,2022-05-23,48534.130299334065,48289.52649141671,48818.648888072144,48534.130299334065,48534.130299334065,8.896050976061762,8.896050976061762,8.896050976061762,8.896050976061762,8.896050976061762,8.896050976061762,0.0,0.0,0.0,48543.02635031012
164,2022-05-24,48500.90914254832,48257.40507226988,48782.731390301255,48500.90914254832,48500.90914254832,5.267833943302136,5.267833943302136,5.267833943302136,5.267833943302136,5.267833943302136,5.267833943302136,0.0,0.0,0.0,48506.176976491624
165,2022-05-25,48467.68798576257,48181.97923652872,48728.05311674705,48467.68798576257,48467.68798576257,-13.776401599022671,-13.776401599022671,-13.776401599022671,-13.776401599022671,-13.776401599022671,-13.776401599022671,0.0,0.0,0.0,48453.91158416354
166,2022-05-26,48434.46682897682,48173.020058692084,48715.1998299989,48434.46682897682,48434.46682897682,2.1518153478824664,2.1518153478824664,2.1518153478824664,2.1518153478824664,2.1518153478824664,2.1518153478824664,0.0,0.0,0.0,48436.618644324706
167,2022-05-27,48401.24567219108,48132.51070663582,48663.19512457758,48401.24567219108,48401.24567219108,-6.852146681653862,-6.852146681653862,-6.852146681653862,-6.852146681653862,-6.852146681653862,-6.852146681653862,0.0,0.0,0.0,48394.393525509426
168,2022-05-30,48301.582201833844,48042.939580234626,48579.07106883372,48301.582201833844,48301.582201833844,8.896050976003487,8.896050976003487,8.896050976003487,8.896050976003487,8.896050976003487,8.896050976003487,0.0,0.0,0.0,48310.478252809844
169,2022-05-31,48268.3610450481,47996.30245299355,48558.06863244037,48268.3610450481,48268.3610450481,5.2678339432624774,5.2678339432624774,5.2678339432624774,5.2678339432624774,5.2678339432624774,5.2678339432624774,0.0,0.0,0.0,48273.62887899136
170,2022-06-02,48223.63728219471,47975.80786765574,48487.18248324971,48223.63728219471,48223.63728219471,2.1518153478879474,2.1518153478879474,2.1518153478879474,2.1518153478879474,2.1518153478879474,2.1518153478879474,0.0,0.0,0.0,48225.7890975426
171,2022-06-03,48201.275400768005,47940.2110121233,48468.82052606417,48201.275400768005,48201.275400768005,-6.852146681666156,-6.852146681666156,-6.852146681666156,-6.852146681666156,-6.852146681666156,-6.852146681666156,0.0,0.0,0.0,48194.42325408634
172,2022-06-07,48111.827875061215,47837.05020051681,48382.74308452881,48111.827875061215,48111.827875061215,5.267833943261519,5.267833943261519,5.267833943261519,5.267833943261519,5.267833943261519,5.267833943261519,0.0,0.0,0.0,48117.095709004476
173,2022-06-08,48089.46599363452,47810.83090649389,48331.052145583366,48089.46599363452,48089.46599363452,-13.776401599036896,-13.776401599036896,-13.776401599036896,-13.776401599036896,-13.776401599036896,-13.776401599036896,0.0,0.0,0.0,48075.68959203548
174,2022-06-09,48067.104112207824,47789.474342979585,48336.94539035367,48067.104112207824,48067.104112207824,2.1518153478910707,2.1518153478910707,2.1518153478910707,2.1518153478910707,2.1518153478910707,2.1518153478910707,0.0,0.0,0.0,48069.255927555714
175,2022-06-10,48044.74223078112,47800.38074611343,48322.14027449152,48044.74223078112,48044.74223078112,-6.852146681643846,-6.852146681643846,-6.852146681643846,-6.852146681643846,-6.852146681643846,-6.852146681643846,0.0,0.0,0.0,48037.890084099476
176,2022-06-13,47977.65658650103,47707.18780862318,48259.38940622012,47977.65658650103,47977.65658650103,8.896050976027785,8.896050976027785,8.896050976027785,8.896050976027785,8.896050976027785,8.896050976027785,0.0,0.0,0.0,47986.552637477056
177,2022-06-14,47955.29470507434,47708.038675621974,48235.52527793954,47955.29470507434,47955.29470507434,5.267833943314359,5.267833943314359,5.267833943314359,5.267833943314359,5.267833943314359,5.267833943314359,0.0,0.0,0.0,47960.56253901765
178,2022-06-15,47932.932831306185,47648.522412699436,48182.35985093734,47932.932831306185,47932.932831306185,-13.776401599021222,-13.776401599021222,-13.776401599021222,-13.776401599021222,-13.776401599021222,-13.776401599021222,0.0,0.0,0.0,47919.15642970717
179,2022-06-16,47910.57095753804,47648.66666870312,48193.00600483045,47910.57095753804,47910.57095753804,2.151815347898909,2.151815347898909,2.151815347898909,2.151815347898909,2.151815347898909,2.151815347898909,0.0,0.0,0.0,47912.722772885936
180,2022-06-17,47888.209083769885,47619.013195357154,48162.916632430395,47888.209083769885,47888.209083769885,-6.852146681658613,-6.852146681658613,-6.852146681658613,-6.852146681658613,-6.852146681658613,-6.852146681658613,0.0,0.0,0.0,47881.356937088225
181,2022-06-20,47821.12346246544,47576.91431465094,48097.37753413893,47821.12346246544,47821.12346246544,8.89605097606341,8.89605097606341,8.89605097606341,8.89605097606341,8.89605097606341,8.89605097606341,0.0,0.0,0.0,47830.019513441504
182,2022-06-21,47798.761588697285,47538.08484687956,48073.39341280883,47798.761588697285,47798.761588697285,5.2678339433134,5.2678339433134,5.2678339433134,5.2678339433134,5.2678339433134,5.2678339433134,0.0,0.0,0.0,47804.0294226406
183,2022-06-22,47776.39971492914,47503.12920120298,48040.53282864505,47776.39971492914,47776.39971492914,-13.776401598994946,-13.776401598994946,-13.776401598994946,-13.776401598994946,-13.776401598994946,-13.776401598994946,0.0,0.0,0.0,47762.62331333014
184,2022-06-23,47754.037841160985,47488.606956174124,48017.76236483185,47754.037841160985,47754.037841160985,2.151815347902032,2.151815347902032,2.151815347902032,2.151815347902032,2.151815347902032,2.151815347902032,0.0,0.0,0.0,47756.18965650889
185,2022-06-24,47734.198346231635,47458.16077910146,48006.24437916652,47734.198346231635,47734.198346231635,-6.852146681654841,-6.852146681654841,-6.852146681654841,-6.852146681654841,-6.852146681654841,-6.852146681654841,0.0,0.0,0.0,47727.34619954998
186,2022-06-27,47674.679861443605,47414.20289777136,47951.00313609675,47674.679861443605,47674.679861443605,8.896050976005133,8.896050976005133,8.896050976005133,8.896050976005133,8.896050976005133,8.896050976005133,0.0,0.0,0.0,47683.57591241961
187,2022-06-28,47654.84036651426,47392.64294980594,47933.63490925776,47654.84036651426,47654.84036651426,5.267833943273741,5.267833943273741,5.267833943273741,5.267833943273741,5.267833943273741,5.267833943273741,0.0,0.0,0.0,47660.10820045754
188,2022-06-29,47635.00087158491,47338.88509440678,47886.1332613558,47635.00087158491,47635.00087158491,-13.776401599024844,-13.776401599024844,-13.776401599024844,-13.776401599024844,-13.776401599024844,-13.776401599024844,0.0,0.0,0.0,47621.224469985886
189,2022-06-30,47615.16137665557,47341.12804233012,47898.260754317394,47615.16137665557,47615.16137665557,2.151815347880283,2.151815347880283,2.151815347880283,2.151815347880283,2.151815347880283,2.151815347880283,0.0,0.0,0.0,47617.31319200345
190,2022-07-01,47595.321881726224,47320.30356131552,47852.465750616975,47595.321881726224,47595.321881726224,-6.852146681651071,-6.852146681651071,-6.852146681651071,-6.852146681651071,-6.852146681651071,-6.852146681651071,0.0,0.0,0.0,47588.46973504457
191,2022-07-04,47535.80339693819,47268.84280833108,47813.69532879451,47535.80339693819,47535.80339693819,8.896050976040758,8.896050976040758,8.896050976040758,8.896050976040758,8.896050976040758,8.896050976040758,0.0,0.0,0.0,47544.69944791423
192,2022-07-05,47515.96390200885,47243.64752397433,47777.85380215494,47515.96390200885,47515.96390200885,5.267833943311483,5.267833943311483,5.267833943311483,5.267833943311483,5.267833943311483,5.267833943311483,0.0,0.0,0.0,47521.23173595216
193,2022-07-06,47496.21231012928,47219.14053492083,47761.220684200816,47496.21231012928,47496.21231012928,-13.776401599009171,-13.776401599009171,-13.776401599009171,-13.776401599009171,-13.776401599009171,-13.776401599009171,0.0,0.0,0.0,47482.43590853027
194,2022-07-07,47476.46071824972,47183.2397306012,47755.59135667209,47476.46071824972,47476.46071824972,2.1518153478834083,2.1518153478834083,2.1518153478834083,2.1518153478834083,2.1518153478834083,2.1518153478834083,0.0,0.0,0.0,47478.6125335976
195,2022-07-08,47456.70912637016,47199.65328326001,47699.07295923707,47456.70912637016,47456.70912637016,-6.8521466816473,-6.8521466816473,-6.8521466816473,-6.8521466816473,-6.8521466816473,-6.8521466816473,0.0,0.0,0.0,47449.85697968851
196,2022-07-11,47397.454350731474,47135.3154917406,47667.22397111273,47397.454350731474,47397.454350731474,8.896050976032946,8.896050976032946,8.896050976032946,8.896050976032946,8.896050976032946,8.896050976032946,0.0,0.0,0.0,47406.35040170751
197,2022-07-12,47377.70275885191,47111.864263795134,47648.41445321319,47377.70275885191,47377.70275885191,5.267833943271825,5.267833943271825,5.267833943271825,5.267833943271825,5.267833943271825,5.267833943271825,0.0,0.0,0.0,47382.97059279519
198,2022-07-13,47357.95116697235,47088.08164441482,47621.55597534538,47357.95116697235,47357.95116697235,-13.776401599016284,-13.776401599016284,-13.776401599016284,-13.776401599016284,-13.776401599016284,-13.776401599016284,0.0,0.0,0.0,47344.17476537333
199,2022-07-14,47338.19957509279,47084.22679352888,47625.783234025665,47338.19957509279,47338.19957509279,2.1518153478912456,2.1518153478912456,2.1518153478912456,2.1518153478912456,2.1518153478912456,2.1518153478912456,0.0,0.0,0.0,47340.35139044068
200,2022-07-15,47318.44798321323,47050.491119566745,47549.04327276276,47318.44798321323,47318.44798321323,-6.8521466816620675,-6.8521466816620675,-6.8521466816620675,-6.8521466816620675,-6.8521466816620675,-6.8521466816620675,0.0,0.0,0.0,47311.59583653157
201,2022-07-18,47259.19320757454,46989.72816566976,47541.83086461849,47259.19320757454,47259.19320757454,8.89605097602162,8.89605097602162,8.89605097602162,8.89605097602162,8.89605097602162,8.89605097602162,0.0,0.0,0.0,47268.089258550564
202,2022-07-19,47239.44161569498,46975.679366158256,47525.3067889652,47239.44161569498,47239.44161569498,5.267833943324663,5.267833943324663,5.267833943324663,5.267833943324663,5.267833943324663,5.267833943324663,0.0,0.0,0.0,47244.70944963831
203,2022-07-20,47219.69002381541,46951.058232839794,47478.581762718226,47219.69002381541,47219.69002381541,-13.776401599023394,-13.776401599023394,-13.776401599023394,-13.776401599023394,-13.776401599023394,-13.776401599023394,0.0,0.0,0.0,47205.91362221639
204,2022-07-21,47199.93843193585,46917.88728538202,47473.83501181535,47199.93843193585,47199.93843193585,2.151815347894369,2.151815347894369,2.151815347894369,2.151815347894369,2.151815347894369,2.151815347894369,0.0,0.0,0.0,47202.09024728375
205,2022-07-22,47180.186840056296,46885.56021713018,47442.126619344956,47180.186840056296,47180.186840056296,-6.852146681637285,-6.852146681637285,-6.852146681637285,-6.852146681637285,-6.852146681637285,-6.852146681637285,0.0,0.0,0.0,47173.33469337466
206,2022-07-25,47120.932064417604,46854.93061051798,47388.00454784838,47120.932064417604,47120.932064417604,8.896050976010294,8.896050976010294,8.896050976010294,8.896050976010294,8.896050976010294,8.896050976010294,0.0,0.0,0.0,47129.82811539361
207,2022-07-26,47101.18047253805,46851.14796914961,47374.29393432624,47101.18047253805,47101.18047253805,5.267833943285004,5.267833943285004,5.267833943285004,5.267833943285004,5.267833943285004,5.267833943285004,0.0,0.0,0.0,47106.44830648133
208,2022-07-27,47081.42888065848,46797.99505195014,47306.02989306745,47081.42888065848,47081.42888065848,-13.776401599019904,-13.776401599019904,-13.776401599019904,-13.776401599019904,-13.776401599019904,-13.776401599019904,0.0,0.0,0.0,47067.65247905946
209,2022-07-28,47061.67728877892,46810.957708319904,47341.609082905445,47061.67728877892,47061.67728877892,2.1518153478974917,2.1518153478974917,2.1518153478974917,2.1518153478974917,2.1518153478974917,2.1518153478974917,0.0,0.0,0.0,47063.82910412682
210,2022-07-29,47041.92569689936,46748.24709338007,47296.4900892638,47041.92569689936,47041.92569689936,-6.852146681652052,-6.852146681652052,-6.852146681652052,-6.852146681652052,-6.852146681652052,-6.852146681652052,0.0,0.0,0.0,47035.073550217705
211,2022-08-01,46982.67092126067,46720.934614167076,47254.99957364931,46982.67092126067,46982.67092126067,8.89605097604592,8.89605097604592,8.89605097604592,8.89605097604592,8.89605097604592,8.89605097604592,0.0,0.0,0.0,46991.56697223672
212,2022-08-02,46962.91932938111,46724.68597597656,47235.83001791374,46962.91932938111,46962.91932938111,5.267833943322747,5.267833943322747,5.267833943322747,5.267833943322747,5.267833943322747,5.267833943322747,0.0,0.0,0.0,46968.18716332444
213,2022-08-03,46943.16773750155,46653.4300542818,47176.41852892195,46943.16773750155,46943.16773750155,-13.776401599004231,-13.776401599004231,-13.776401599004231,-13.776401599004231,-13.776401599004231,-13.776401599004231,0.0,0.0,0.0,46929.39133590255
214,2022-08-04,46923.41614562198,46655.75012947853,47198.067617868415,46923.41614562198,46923.41614562198,2.151815347905329,2.151815347905329,2.151815347905329,2.151815347905329,2.151815347905329,2.151815347905329,0.0,0.0,0.0,46925.567960969885
215,2022-08-05,46903.66455374243,46624.99195916252,47143.01832181815,46903.66455374243,46903.66455374243,-6.852146681648282,-6.852146681648282,-6.852146681648282,-6.852146681648282,-6.852146681648282,-6.852146681648282,0.0,0.0,0.0,46896.81240706078
216,2022-08-08,46844.409778103734,46568.1009902691,47129.47284074484,46844.409778103734,46844.409778103734,8.896050975987642,8.896050975987642,8.896050975987642,8.896050975987642,8.896050975987642,8.896050975987642,0.0,0.0,0.0,46853.30582907972
217,2022-08-09,46824.65818622418,46569.018730476404,47104.129300396155,46824.65818622418,46824.65818622418,5.267833943283088,5.267833943283088,5.267833943283088,5.267833943283088,5.267833943283088,5.267833943283088,0.0,0.0,0.0,46829.92602016746
218,2022-08-10,46804.90659434461,46519.46913322099,47062.79655258322,46804.90659434461,46804.90659434461,-13.776401599034129,-13.776401599034129,-13.776401599034129,-13.776401599034129,-13.776401599034129,-13.776401599034129,0.0,0.0,0.0,46791.13019274558
219,2022-08-11,46785.15500246505,46523.75618351883,47072.885382344386,46785.15500246505,46785.15500246505,2.1518153479084527,2.1518153479084527,2.1518153479084527,2.1518153479084527,2.1518153479084527,2.1518153479084527,0.0,0.0,0.0,46787.30681781296
220,2022-08-12,46765.40341058549,46507.729088596905,47019.12092872491,46765.40341058549,46765.40341058549,-6.852146681660576,-6.852146681660576,-6.852146681660576,-6.852146681660576,-6.852146681660576,-6.852146681660576,0.0,0.0,0.0,46758.55126390383
221,2022-08-16,46686.39704306724,46419.47399427184,46952.59717698142,46686.39704306724,46686.39704306724,5.26783394328213,5.26783394328213,5.26783394328213,5.26783394328213,5.26783394328213,5.26783394328213,0.0,0.0,0.0,46691.664877010524
222,2022-08-17,46666.64545118768,46392.87254815224,46929.16518003318,46666.64545118768,46666.64545118768,-13.776401599018456,-13.776401599018456,-13.776401599018456,-13.776401599018456,-13.776401599018456,-13.776401599018456,0.0,0.0,0.0,46652.86904958866
223,2022-08-18,46646.89385930812,46360.32422552708,46927.770009946296,46646.89385930812,46646.89385930812,2.1518153478867053,2.1518153478867053,2.1518153478867053,2.1518153478867053,2.1518153478867053,2.1518153478867053,0.0,0.0,0.0,46649.04567465601
224,2022-08-19,46627.14226742856,46378.59676017434,46881.51188338804,46627.14226742856,46627.14226742856,-6.852146681638266,-6.852146681638266,-6.852146681638266,-6.852146681638266,-6.852146681638266,-6.852146681638266,0.0,0.0,0.0,46620.29012074692
225,2022-08-22,46567.88749178987,46319.13826489694,46844.13165072177,46567.88749178987,46567.88749178987,8.896050976062407,8.896050976062407,8.896050976062407,8.896050976062407,8.896050976062407,8.896050976062407,0.0,0.0,0.0,46576.78354276594
226,2022-08-23,46548.1358999103,46284.9998696997,46801.65166666554,46548.1358999103,46548.1358999103,5.267833943334967,5.267833943334967,5.267833943334967,5.267833943334967,5.267833943334967,5.267833943334967,0.0,0.0,0.0,46553.40373385364
227,2022-08-24,46528.38430803074,46243.92486044373,46779.5498457528,46528.38430803074,46528.38430803074,-13.776401599025567,-13.776401599025567,-13.776401599025567,-13.776401599025567,-13.776401599025567,-13.776401599025567,0.0,0.0,0.0,46514.60790643172
228,2022-08-25,46508.63271615118,46229.06701784161,46781.00734803381,46508.63271615118,46508.63271615118,2.1518153478921853,2.1518153478921853,2.1518153478921853,2.1518153478921853,2.1518153478921853,2.1518153478921853,0.0,0.0,0.0,46510.78453149907
229,2022-08-26,46488.881124271626,46193.74995719554,46740.34618832749,46488.881124271626,46488.881124271626,-6.852146681653035,-6.852146681653035,-6.852146681653035,-6.852146681653035,-6.852146681653035,-6.852146681653035,0.0,0.0,0.0,46482.02897758997
230,2022-08-29,46429.62634863293,46179.84362451824,46684.49220178354,46429.62634863293,46429.62634863293,8.89605097605108,8.89605097605108,8.89605097605108,8.89605097605108,8.89605097605108,8.89605097605108,0.0,0.0,0.0,46438.522399608984
231,2022-08-30,46409.87475675337,46160.33125353427,46690.50490232673,46409.87475675337,46409.87475675337,5.26783394333401,5.26783394333401,5.26783394333401,5.26783394333401,5.26783394333401,5.26783394333401,0.0,0.0,0.0,46415.142590696705
232,2022-08-31,46390.12316487381,46137.07638891168,46639.112304160095,46390.12316487381,46390.12316487381,-13.776401599009894,-13.776401599009894,-13.776401599009894,-13.776401599009894,-13.776401599009894,-13.776401599009894,0.0,0.0,0.0,46376.3467632748
233,2022-09-01,46370.37157299424,46078.81746967896,46633.89237085214,46370.37157299424,46370.37157299424,2.1518153478976654,2.1518153478976654,2.1518153478976654,2.1518153478976654,2.1518153478976654,2.1518153478976654,0.0,0.0,0.0,46372.52338834214
234,2022-09-02,46350.61998111469,46086.1734788874,46604.73171205039,46350.61998111469,46350.61998111469,-6.852146681667801,-6.852146681667801,-6.852146681667801,-6.852146681667801,-6.852146681667801,-6.852146681667801,0.0,0.0,0.0,46343.76783443302
235,2022-09-05,46291.365205476,46037.072879354935,46566.230124249,46291.365205476,46291.365205476,8.896050976039756,8.896050976039756,8.896050976039756,8.896050976039756,8.896050976039756,8.896050976039756,0.0,0.0,0.0,46300.26125645204
236,2022-09-06,46271.61361359643,45990.39077024381,46524.1959252352,46271.61361359643,46271.61361359643,5.267833943294351,5.267833943294351,5.267833943294351,5.267833943294351,5.267833943294351,5.267833943294351,0.0,0.0,0.0,46276.88144753973
237,2022-09-07,46251.86202171688,45984.41585566311,46518.23168157169,46251.86202171688,46251.86202171688,-13.77640159903979,-13.77640159903979,-13.77640159903979,-13.77640159903979,-13.77640159903979,-13.77640159903979,0.0,0.0,0.0,46238.08562011784
238,2022-09-08,46232.11042983731,45959.07812622402,46504.42275074139,46232.11042983731,46232.11042983731,2.1518153478735615,2.1518153478735615,2.1518153478735615,2.1518153478735615,2.1518153478735615,2.1518153478735615,0.0,0.0,0.0,46234.262245185186
239,2022-09-13,46133.3524704395,45867.919695848,46409.42693749041,46133.3524704395,46133.3524704395,5.267833943332094,5.267833943332094,5.267833943332094,5.267833943332094,5.267833943332094,5.267833943332094,0.0,0.0,0.0,46138.620304382835
240,2022-09-14,46113.60087855994,45830.23915482315,46358.9110245187,46113.60087855994,46113.60087855994,-13.776401599013516,-13.776401599013516,-13.776401599013516,-13.776401599013516,-13.776401599013516,-13.776401599013516,0.0,0.0,0.0,46099.82447696093
241,2022-09-15,46093.84928668038,45818.67892047363,46365.949850627636,46093.84928668038,46093.84928668038,2.1518153478790416,2.1518153478790416,2.1518153478790416,2.1518153478790416,2.1518153478790416,2.1518153478790416,0.0,0.0,0.0,46096.001102028255
242,2022-09-16,46074.09769480082,45800.83399035686,46341.05527955029,46074.09769480082,46074.09769480082,-6.852146681660258,-6.852146681660258,-6.852146681660258,-6.852146681660258,-6.852146681660258,-6.852146681660258,0.0,0.0,0.0,46067.24554811916
243,2022-09-17,46054.346102921256,45772.122088115335,46334.11958619044,46054.346102921256,46054.346102921256,2.1563990187540094,2.1563990187540094,2.1563990187540094,2.1563990187540094,2.1563990187540094,2.1563990187540094,0.0,0.0,0.0,46056.50250194001
244,2022-09-18,46034.594511041694,45783.38439481006,46319.58166989882,46034.594511041694,46034.594511041694,2.156448994721222,2.156448994721222,2.156448994721222,2.156448994721222,2.156448994721222,2.156448994721222,0.0,0.0,0.0,46036.750960036414
245,2022-09-19,46014.84291916213,45767.183993455954,46295.3371137487,46014.66309364277,46017.01330990247,8.896050976067565,8.896050976067565,8.896050976067565,8.896050976067565,8.896050976067565,8.896050976067565,0.0,0.0,0.0,46023.7389701382
246,2022-09-20,45995.091327282564,45718.995948611315,46286.49850998472,45988.57653289502,46003.433929514744,5.267833943292434,5.267833943292434,5.267833943292434,5.267833943292434,5.267833943292434,5.267833943292434,0.0,0.0,0.0,46000.35916122585
247,2022-09-21,45975.33973540301,45679.74288824326,46235.401234988065,45960.43960385329,45991.70709408481,-13.776401599020629,-13.776401599020629,-13.776401599020629,-13.776401599020629,-13.776401599020629,-13.776401599020629,0.0,0.0,0.0,45961.56333380399
248,2022-09-22,45955.58814352345,45697.44709470059,46236.63137218513,45930.90870315763,45979.22294493814,2.1518153478845217,2.1518153478845217,2.1518153478845217,2.1518153478845217,2.1518153478845217,2.1518153478845217,0.0,0.0,0.0,45957.73995887133
249,2022-09-23,45935.836551643886,45650.996933880124,46189.45444331633,45900.124440203595,45968.06683428735,-6.852146681656487,-6.852146681656487,-6.852146681656487,-6.852146681656487,-6.852146681656487,-6.852146681656487,0.0,0.0,0.0,45928.984404962226
250,2022-09-24,45916.08495976432,45653.40008277002,46174.21948621562,45868.77814070399,45959.11323867034,2.156399018710827,2.156399018710827,2.156399018710827,2.156399018710827,2.156399018710827,2.156399018710827,0.0,0.0,0.0,45918.24135878303
251,2022-09-25,45896.333367884756,45615.78817362847,46192.34456749066,45838.0225865472,45950.87778868155,2.1564489946928846,2.1564489946928846,2.1564489946928846,2.1564489946928846,2.1564489946928846,2.1564489946928846,0.0,0.0,0.0,45898.489816879446
252,2022-09-26,45876.5817760052,45600.28767060508,46182.128897080205,45804.382860869904,45943.361806480156,8.896050976009292,8.896050976009292,8.896050976009292,8.896050976009292,8.896050976009292,8.896050976009292,0.0,0.0,0.0,45885.47782698121
253,2022-09-27,45856.83018412563,45577.743534878166,46141.053126118284,45774.128588494255,45934.956667188766,5.267833943252776,5.267833943252776,5.267833943252776,5.267833943252776,5.267833943252776,5.267833943252776,0.0,0.0,0.0,45862.098018068886
254,2022-09-28,45837.07859224607,45515.27201729148,46128.74476139126,45737.272599077754,45931.30148444864,-13.77640159902774,-13.77640159902774,-13.77640159902774,-13.77640159902774,-13.77640159902774,-13.77640159902774,0.0,0.0,0.0,45823.302190647046
255,2022-09-29,45817.32700036651,45513.34609746177,46142.36223387946,45698.39471926927,45927.234766738875,2.151815347890003,2.151815347890003,2.151815347890003,2.151815347890003,2.151815347890003,2.151815347890003,0.0,0.0,0.0,45819.4788157144
256,2022-09-30,45797.57540848695,45462.53067686266,46110.17860477119,45657.066222394285,45923.70964610353,-6.852146681650244,-6.852146681650244,-6.852146681650244,-6.852146681650244,-6.852146681650244,-6.852146681650244,0.0,0.0,0.0,45790.723261805295
257,2022-10-01,45777.823816607386,45449.20901428062,46101.88936434636,45618.83950790128,45920.53214623045,2.156399018739168,2.156399018739168,2.156399018739168,2.156399018739168,2.156399018739168,2.156399018739168,0.0,0.0,0.0,45779.98021562613
258,2022-10-02,45758.072224727825,45414.52795699315,46112.48738094704,45578.43059246165,45919.39183157105,2.156448994756351,2.156448994756351,2.156448994756351,2.156448994756351,2.156448994756351,2.156448994756351,0.0,0.0,0.0,45760.22867372258
259,2022-10-03,45738.32063284826,45405.85625924183,46080.43480381103,45532.342077254165,45912.992392672255,8.896050976044917,8.896050976044917,8.896050976044917,8.896050976044917,8.896050976044917,8.896050976044917,0.0,0.0,0.0,45747.21668382431
260,2022-10-04,45718.5690409687,45353.433254049705,46050.8046261296,45487.058940222,45910.23827097222,5.267833943251817,5.267833943251817,5.267833943251817,5.267833943251817,5.267833943251817,5.267833943251817,0.0,0.0,0.0,45723.836874911955
261,2022-10-05,45698.81744908914,45293.01989133053,46059.860911856325,45446.13557925051,45911.358299517284,-13.776401599024247,-13.776401599024247,-13.776401599024247,-13.776401599024247,-13.776401599024247,-13.776401599024247,0.0,0.0,0.0,45685.041047490115
262,2022-10-06,45679.06585720957,45283.22306285389,46039.54840030413,45401.54857508131,45913.38753176936,2.1518153478931263,2.1518153478931263,2.1518153478931263,2.1518153478931263,2.1518153478931263,2.1518153478931263,0.0,0.0,0.0,45681.21767255746
263,2022-10-07,45659.31426533002,45224.83061332659,46031.21263787255,45359.29006093768,45910.559700858124,-6.852146681646472,-6.852146681646472,-6.852146681646472,-6.852146681646472,-6.852146681646472,-6.852146681646472,0.0,0.0,0.0,45652.46211864837
264,2022-10-08,45639.562673450455,45232.57999450221,46023.042843233285,45323.0539530476,45908.85482447088,2.1563990187675084,2.1563990187675084,2.1563990187675084,2.1563990187675084,2.1563990187675084,2.1563990187675084,0.0,0.0,0.0,45641.71907246922
265,2022-10-09,45619.811081570886,45167.51311258346,46023.77297844528,45280.02584641765,45908.43333725755,2.1564489947280148,2.1564489947280148,2.1564489947280148,2.1564489947280148,2.1564489947280148,2.1564489947280148,0.0,0.0,0.0,45621.96753056561
266,2022-10-10,45600.059489691324,45164.709808103435,46006.76279507827,45229.408680134286,45912.52042959666,8.896050976033589,8.896050976033589,8.896050976033589,8.896050976033589,8.896050976033589,8.896050976033589,0.0,0.0,0.0,45608.95554066736
267,2022-10-11,45580.30789781176,45114.61244555527,45995.86781031412,45183.63583363297,45928.85424067875,5.267833943304656,5.267833943304656,5.267833943304656,5.267833943304656,5.267833943304656,5.267833943304656,0.0,0.0,0.0,45585.57573175507
